股票代码,实际披露日,PE_TTM,PB_MRQ,评分日期,数据来源,来源等级
600118,2012-10-18,41.02,4.85,2012-10-18,AKShare/百度股市通历史估值,公开
600118,2012-11-04,37.58,4.18,2012-11-04,AKShare/百度股市通历史估值,公开
600118,2012-11-21,35.97,4.01,2012-11-21,AKShare/百度股市通历史估值,公开
600118,2012-12-08,36.83,4.1,2012-12-08,AKShare/百度股市通历史估值,公开
600118,2012-12-25,40.51,4.51,2012-12-25,AKShare/百度股市通历史估值,公开
600118,2013-01-11,50.48,5.62,2013-01-11,AKShare/百度股市通历史估值,公开
600118,2013-01-28,54.95,6.12,2013-01-28,AKShare/百度股市通历史估值,公开
600118,2013-02-14,55.53,6.18,2013-02-14,AKShare/百度股市通历史估值,公开
600118,2013-03-03,58.34,6.58,2013-03-03,AKShare/百度股市通历史估值,公开
600118,2013-03-20,53.63,6.04,2013-03-20,AKShare/百度股市通历史估值,公开
600118,2013-04-06,55.29,6.23,2013-04-06,AKShare/百度股市通历史估值,公开
600118,2013-04-23,52.72,5.94,2013-04-23,AKShare/百度股市通历史估值,公开
600118,2013-05-10,50.5,5.75,2013-05-10,AKShare/百度股市通历史估值,公开
600118,2013-05-27,63.52,7.23,2013-05-27,AKShare/百度股市通历史估值,公开
600118,2013-06-13,56.6,6.44,2013-06-13,AKShare/百度股市通历史估值,公开
600118,2013-06-30,46.96,5.34,2013-06-30,AKShare/百度股市通历史估值,公开
600118,2013-07-17,52.39,5.96,2013-07-17,AKShare/百度股市通历史估值,公开
600118,2013-08-03,51.43,5.85,2013-08-03,AKShare/百度股市通历史估值,公开
600118,2013-08-20,56.65,6.45,2013-08-20,AKShare/百度股市通历史估值,公开
600118,2013-09-06,58.53,7.2,2013-09-06,AKShare/百度股市通历史估值,公开
600118,2013-09-23,57.25,7.04,2013-09-23,AKShare/百度股市通历史估值,公开
600118,2013-10-10,59.62,7.34,2013-10-10,AKShare/百度股市通历史估值,公开
600118,2013-10-27,56.23,6.92,2013-10-27,AKShare/百度股市通历史估值,公开
600118,2013-11-13,55.75,4.43,2013-11-13,AKShare/百度股市通历史估值,公开
600118,2013-11-30,77.85,6.19,2013-11-30,AKShare/百度股市通历史估值,公开
600118,2013-12-17,67.91,5.4,2013-12-17,AKShare/百度股市通历史估值,公开
600118,2014-01-03,68.02,5.41,2014-01-03,AKShare/百度股市通历史估值,公开
600118,2014-01-20,68.81,5.47,2014-01-20,AKShare/百度股市通历史估值,公开
600118,2014-02-06,71.55,5.69,2014-02-06,AKShare/百度股市通历史估值,公开
600118,2014-02-23,72.79,5.79,2014-02-23,AKShare/百度股市通历史估值,公开
600118,2014-03-12,68.02,5.14,2014-03-12,AKShare/百度股市通历史估值,公开
600118,2014-03-29,62.64,4.73,2014-03-29,AKShare/百度股市通历史估值,公开
600118,2014-04-15,67.09,5.07,2014-04-15,AKShare/百度股市通历史估值,公开
600118,2014-05-02,60.88,4.68,2014-05-02,AKShare/百度股市通历史估值,公开
600118,2014-05-19,62.16,4.77,2014-05-19,AKShare/百度股市通历史估值,公开
600118,2014-06-05,65.7,5.05,2014-06-05,AKShare/百度股市通历史估值,公开
600118,2014-06-22,63.29,4.86,2014-06-22,AKShare/百度股市通历史估值,公开
600118,2014-07-09,73.6,5.65,2014-07-09,AKShare/百度股市通历史估值,公开
600118,2014-07-26,69.08,5.31,2014-07-26,AKShare/百度股市通历史估值,公开
600118,2014-08-12,76.84,5.9,2014-08-12,AKShare/百度股市通历史估值,公开
600118,2014-08-29,72.57,5.63,2014-08-29,AKShare/百度股市通历史估值,公开
600118,2014-09-15,90.34,7.01,2014-09-15,AKShare/百度股市通历史估值,公开
600118,2014-10-02,89.01,6.91,2014-10-02,AKShare/百度股市通历史估值,公开
600118,2014-10-19,83.85,6.51,2014-10-19,AKShare/百度股市通历史估值,公开
600118,2014-11-05,89.45,6.48,2014-11-05,AKShare/百度股市通历史估值,公开
600118,2014-11-22,82.43,5.97,2014-11-22,AKShare/百度股市通历史估值,公开
600118,2014-12-09,97.52,7.06,2014-12-09,AKShare/百度股市通历史估值,公开
600118,2014-12-26,118.06,8.55,2014-12-26,AKShare/百度股市通历史估值,公开
600118,2015-01-12,104.03,7.53,2015-01-12,AKShare/百度股市通历史估值,公开
600118,2015-01-29,116.49,8.44,2015-01-29,AKShare/百度股市通历史估值,公开
600118,2015-02-15,113.12,8.19,2015-02-15,AKShare/百度股市通历史估值,公开
600118,2015-03-04,125.63,9.1,2015-03-04,AKShare/百度股市通历史估值,公开
600118,2015-03-21,111.13,9.2,2015-03-21,AKShare/百度股市通历史估值,公开
600118,2015-04-07,117.14,9.7,2015-04-07,AKShare/百度股市通历史估值,公开
600118,2015-04-24,121.91,10.21,2015-04-24,AKShare/百度股市通历史估值,公开
600118,2015-05-11,165.04,13.82,2015-05-11,AKShare/百度股市通历史估值,公开
600118,2015-05-28,228.97,19.18,2015-05-28,AKShare/百度股市通历史估值,公开
600118,2015-06-14,241.65,20.24,2015-06-14,AKShare/百度股市通历史估值,公开
600118,2015-07-01,170.51,14.28,2015-07-01,AKShare/百度股市通历史估值,公开
600118,2015-07-18,158.9,13.31,2015-07-18,AKShare/百度股市通历史估值,公开
600118,2015-08-04,190.56,15.96,2015-08-04,AKShare/百度股市通历史估值,公开
600118,2015-08-21,170.12,14.25,2015-08-21,AKShare/百度股市通历史估值,公开
600118,2015-09-07,111.95,9.31,2015-09-07,AKShare/百度股市通历史估值,公开
600118,2015-09-24,119.99,9.98,2015-09-24,AKShare/百度股市通历史估值,公开
600118,2015-10-11,132.29,11.01,2015-10-11,AKShare/百度股市通历史估值,公开
600118,2015-10-28,152.98,12.73,2015-10-28,AKShare/百度股市通历史估值,公开
600118,2015-11-14,149.4,12.81,2015-11-14,AKShare/百度股市通历史估值,公开
600118,2015-12-01,135.32,11.6,2015-12-01,AKShare/百度股市通历史估值,公开
600118,2015-12-18,135.75,11.64,2015-12-18,AKShare/百度股市通历史估值,公开
600118,2016-01-04,121.3,10.4,2016-01-04,AKShare/百度股市通历史估值,公开
600118,2016-01-21,98.98,8.49,2016-01-21,AKShare/百度股市通历史估值,公开
600118,2016-02-07,99.29,8.51,2016-02-07,AKShare/百度股市通历史估值,公开
600118,2016-02-24,106.38,9.12,2016-02-24,AKShare/百度股市通历史估值,公开
600118,2016-03-12,94.17,7.86,2016-03-12,AKShare/百度股市通历史估值,公开
600118,2016-03-29,105.79,8.83,2016-03-29,AKShare/百度股市通历史估值,公开
600118,2016-04-15,108.38,9.05,2016-04-15,AKShare/百度股市通历史估值,公开
600118,2016-05-02,100.67,8.2,2016-05-02,AKShare/百度股市通历史估值,公开
600118,2016-05-19,93.53,7.62,2016-05-19,AKShare/百度股市通历史估值,公开
600118,2016-06-05,98.96,8.07,2016-06-05,AKShare/百度股市通历史估值,公开
600118,2016-06-22,100.43,8.18,2016-06-22,AKShare/百度股市通历史估值,公开
600118,2016-07-09,109.5,8.92,2016-07-09,AKShare/百度股市通历史估值,公开
600118,2016-07-26,109.19,8.9,2016-07-26,AKShare/百度股市通历史估值,公开
600118,2016-08-12,104.82,8.54,2016-08-12,AKShare/百度股市通历史估值,公开
600118,2016-08-29,104.58,8.51,2016-08-29,AKShare/百度股市通历史估值,公开
600118,2016-09-15,102.11,8.31,2016-09-15,AKShare/百度股市通历史估值,公开
600118,2016-10-02,99.55,8.1,2016-10-02,AKShare/百度股市通历史估值,公开
600118,2016-10-19,101.02,8.22,2016-10-19,AKShare/百度股市通历史估值,公开
600118,2016-11-05,99.47,7.95,2016-11-05,AKShare/百度股市通历史估值,公开
600118,2016-11-22,101.07,8.07,2016-11-22,AKShare/百度股市通历史估值,公开
600118,2016-12-09,102.79,8.21,2016-12-09,AKShare/百度股市通历史估值,公开
600118,2016-12-26,100.06,7.99,2016-12-26,AKShare/百度股市通历史估值,公开
600118,2017-01-12,101.63,8.12,2017-01-12,AKShare/百度股市通历史估值,公开
600118,2017-01-29,103.55,8.27,2017-01-29,AKShare/百度股市通历史估值,公开
600118,2017-02-15,103.64,8.28,2017-02-15,AKShare/百度股市通历史估值,公开
600118,2017-03-04,103.36,8.26,2017-03-04,AKShare/百度股市通历史估值,公开
600118,2017-03-21,96.82,7.9,2017-03-21,AKShare/百度股市通历史估值,公开
600118,2017-04-07,96.67,7.88,2017-04-07,AKShare/百度股市通历史估值,公开
600118,2017-04-24,91.97,7.5,2017-04-24,AKShare/百度股市通历史估值,公开
600118,2017-05-11,81.24,6.56,2017-05-11,AKShare/百度股市通历史估值,公开
600118,2017-05-28,79.31,6.41,2017-05-28,AKShare/百度股市通历史估值,公开
600118,2017-06-14,79.64,6.43,2017-06-14,AKShare/百度股市通历史估值,公开
600118,2017-07-01,82.45,6.66,2017-07-01,AKShare/百度股市通历史估值,公开
600118,2017-07-18,77.33,6.25,2017-07-18,AKShare/百度股市通历史估值,公开
600118,2017-08-04,82.93,6.7,2017-08-04,AKShare/百度股市通历史估值,公开
600118,2017-08-21,81.74,6.6,2017-08-21,AKShare/百度股市通历史估值,公开
600118,2017-09-07,79.93,6.67,2017-09-07,AKShare/百度股市通历史估值,公开
600118,2017-09-24,79.9,6.67,2017-09-24,AKShare/百度股市通历史估值,公开
600118,2017-10-11,80.42,6.71,2017-10-11,AKShare/百度股市通历史估值,公开
600118,2017-10-28,77.28,6.47,2017-10-28,AKShare/百度股市通历史估值,公开
600118,2017-11-14,76.94,6.45,2017-11-14,AKShare/百度股市通历史估值,公开
600118,2017-12-01,70.89,5.94,2017-12-01,AKShare/百度股市通历史估值,公开
600118,2017-12-18,74.3,6.22,2017-12-18,AKShare/百度股市通历史估值,公开
600118,2018-01-04,71.79,6.01,2018-01-04,AKShare/百度股市通历史估值,公开
600118,2018-01-21,68.5,5.74,2018-01-21,AKShare/百度股市通历史估值,公开
600118,2018-02-07,55.3,4.63,2018-02-07,AKShare/百度股市通历史估值,公开
600118,2018-02-24,56.09,4.7,2018-02-24,AKShare/百度股市通历史估值,公开
600118,2018-03-13,61.49,5.15,2018-03-13,AKShare/百度股市通历史估值,公开
600118,2018-03-30,66.54,5.26,2018-03-30,AKShare/百度股市通历史估值,公开
600118,2018-04-16,68.56,5.42,2018-04-16,AKShare/百度股市通历史估值,公开
600118,2018-05-03,64.71,5.07,2018-05-03,AKShare/百度股市通历史估值,公开
600118,2018-05-20,65.37,5.13,2018-05-20,AKShare/百度股市通历史估值,公开
600118,2018-06-06,61.47,4.82,2018-06-06,AKShare/百度股市通历史估值,公开
600118,2018-06-23,52.5,4.12,2018-06-23,AKShare/百度股市通历史估值,公开
600118,2018-07-10,54.89,4.3,2018-07-10,AKShare/百度股市通历史估值,公开
600118,2018-07-27,55.66,4.36,2018-07-27,AKShare/百度股市通历史估值,公开
600118,2018-08-13,53.05,4.16,2018-08-13,AKShare/百度股市通历史估值,公开
600118,2018-08-30,51.13,3.94,2018-08-30,AKShare/百度股市通历史估值,公开
600118,2018-09-16,54.05,4.16,2018-09-16,AKShare/百度股市通历史估值,公开
600118,2018-10-03,53.05,4.08,2018-10-03,AKShare/百度股市通历史估值,公开
600118,2018-10-20,44.33,3.41,2018-10-20,AKShare/百度股市通历史估值,公开
600118,2018-11-06,46.65,3.7,2018-11-06,AKShare/百度股市通历史估值,公开
600118,2018-11-23,47.46,3.76,2018-11-23,AKShare/百度股市通历史估值,公开
600118,2018-12-10,48.1,3.81,2018-12-10,AKShare/百度股市通历史估值,公开
600118,2018-12-27,47.15,3.74,2018-12-27,AKShare/百度股市通历史估值,公开
600118,2019-01-13,53.64,4.25,2019-01-13,AKShare/百度股市通历史估值,公开
600118,2019-01-30,50.01,3.96,2019-01-30,AKShare/百度股市通历史估值,公开
600118,2019-02-16,53.2,4.22,2019-02-16,AKShare/百度股市通历史估值,公开
600118,2019-03-05,65.0,5.15,2019-03-05,AKShare/百度股市通历史估值,公开
600118,2019-03-22,74.13,5.66,2019-03-22,AKShare/百度股市通历史估值,公开
600118,2019-04-08,73.45,5.61,2019-04-08,AKShare/百度股市通历史估值,公开
600118,2019-04-25,66.74,5.09,2019-04-25,AKShare/百度股市通历史估值,公开
600118,2019-05-12,63.59,4.87,2019-05-12,AKShare/百度股市通历史估值,公开
600118,2019-05-29,65.38,5.01,2019-05-29,AKShare/百度股市通历史估值,公开
600118,2019-06-15,61.75,4.73,2019-06-15,AKShare/百度股市通历史估值,公开
600118,2019-07-02,64.52,4.95,2019-07-02,AKShare/百度股市通历史估值,公开
600118,2019-07-19,64.85,4.97,2019-07-19,AKShare/百度股市通历史估值,公开
600118,2019-08-05,62.39,4.78,2019-08-05,AKShare/百度股市通历史估值,公开
600118,2019-08-22,63.06,4.83,2019-08-22,AKShare/百度股市通历史估值,公开
600118,2019-09-08,67.64,5.24,2019-09-08,AKShare/百度股市通历史估值,公开
600118,2019-09-25,62.21,4.82,2019-09-25,AKShare/百度股市通历史估值,公开
600118,2019-10-12,60.38,4.67,2019-10-12,AKShare/百度股市通历史估值,公开
600118,2019-10-29,60.39,4.47,2019-10-29,AKShare/百度股市通历史估值,公开
600118,2019-11-15,57.24,4.23,2019-11-15,AKShare/百度股市通历史估值,公开
600118,2019-12-02,57.73,4.27,2019-12-02,AKShare/百度股市通历史估值,公开
600118,2019-12-19,60.53,4.48,2019-12-19,AKShare/百度股市通历史估值,公开
600118,2020-01-05,63.36,4.69,2020-01-05,AKShare/百度股市通历史估值,公开
600118,2020-01-22,78.83,5.83,2020-01-22,AKShare/百度股市通历史估值,公开
600118,2020-02-08,109.11,8.07,2020-02-08,AKShare/百度股市通历史估值,公开
600118,2020-02-25,114.37,8.46,2020-02-25,AKShare/百度股市通历史估值,公开
600118,2020-03-13,100.79,7.45,2020-03-13,AKShare/百度股市通历史估值,公开
600118,2020-03-30,84.35,6.24,2020-03-30,AKShare/百度股市通历史估值,公开
600118,2020-04-16,96.3,7.12,2020-04-16,AKShare/百度股市通历史估值,公开
600118,2020-05-03,122.2,6.82,2020-05-03,AKShare/百度股市通历史估值,公开
600118,2020-05-20,122.95,6.86,2020-05-20,AKShare/百度股市通历史估值,公开
600118,2020-06-06,122.76,6.85,2020-06-06,AKShare/百度股市通历史估值,公开
600118,2020-06-23,120.2,6.71,2020-06-23,AKShare/百度股市通历史估值,公开
600118,2020-07-10,132.69,7.4,2020-07-10,AKShare/百度股市通历史估值,公开
600118,2020-07-27,122.46,6.83,2020-07-27,AKShare/百度股市通历史估值,公开
600118,2020-08-13,131.76,7.35,2020-08-13,AKShare/百度股市通历史估值,公开
600118,2020-08-30,157.74,8.01,2020-08-30,AKShare/百度股市通历史估值,公开
600118,2020-09-16,134.61,6.83,2020-09-16,AKShare/百度股市通历史估值,公开
600118,2020-10-03,133.05,6.76,2020-10-03,AKShare/百度股市通历史估值,公开
600118,2020-10-20,137.21,6.97,2020-10-20,AKShare/百度股市通历史估值,公开
600118,2020-11-06,122.27,6.53,2020-11-06,AKShare/百度股市通历史估值,公开
600118,2020-11-23,133.88,7.15,2020-11-23,AKShare/百度股市通历史估值,公开
600118,2020-12-10,120.2,6.42,2020-12-10,AKShare/百度股市通历史估值,公开
600118,2020-12-27,122.53,6.54,2020-12-27,AKShare/百度股市通历史估值,公开
600118,2021-01-13,144.05,7.69,2021-01-13,AKShare/百度股市通历史估值,公开
600118,2021-01-30,123.8,6.61,2021-01-30,AKShare/百度股市通历史估值,公开
600118,2021-02-16,122.31,6.53,2021-02-16,AKShare/百度股市通历史估值,公开
600118,2021-03-05,122.61,6.55,2021-03-05,AKShare/百度股市通历史估值,公开
600118,2021-03-22,111.95,5.98,2021-03-22,AKShare/百度股市通历史估值,公开
600118,2021-04-08,107.03,6.41,2021-04-08,AKShare/百度股市通历史估值,公开
600118,2021-04-25,107.17,6.42,2021-04-25,AKShare/百度股市通历史估值,公开
600118,2021-05-12,96.07,5.84,2021-05-12,AKShare/百度股市通历史估值,公开
600118,2021-05-29,97.08,5.9,2021-05-29,AKShare/百度股市通历史估值,公开
600118,2021-06-15,94.93,5.77,2021-06-15,AKShare/百度股市通历史估值,公开
600118,2021-07-02,88.21,5.36,2021-07-02,AKShare/百度股市通历史估值,公开
600118,2021-07-19,88.67,5.39,2021-07-19,AKShare/百度股市通历史估值,公开
600118,2021-08-05,88.5,5.38,2021-08-05,AKShare/百度股市通历史估值,公开
600118,2021-08-22,85.7,5.21,2021-08-22,AKShare/百度股市通历史估值,公开
600118,2021-09-08,95.37,5.63,2021-09-08,AKShare/百度股市通历史估值,公开
600118,2021-09-25,89.52,5.29,2021-09-25,AKShare/百度股市通历史估值,公开
600118,2021-10-12,87.9,5.19,2021-10-12,AKShare/百度股市通历史估值,公开
600118,2021-10-29,83.48,4.93,2021-10-29,AKShare/百度股市通历史估值,公开
600118,2021-11-15,95.91,5.25,2021-11-15,AKShare/百度股市通历史估值,公开
600118,2021-12-02,91.37,5.0,2021-12-02,AKShare/百度股市通历史估值,公开
600118,2021-12-19,91.66,5.01,2021-12-19,AKShare/百度股市通历史估值,公开
600118,2022-01-05,97.35,5.32,2022-01-05,AKShare/百度股市通历史估值,公开
600118,2022-01-22,90.91,4.97,2022-01-22,AKShare/百度股市通历史估值,公开
600118,2022-02-08,89.68,4.91,2022-02-08,AKShare/百度股市通历史估值,公开
600118,2022-02-25,91.99,5.03,2022-02-25,AKShare/百度股市通历史估值,公开
600118,2022-03-14,82.09,4.49,2022-03-14,AKShare/百度股市通历史估值,公开
600118,2022-03-31,112.09,4.33,2022-03-31,AKShare/百度股市通历史估值,公开
600118,2022-04-17,106.87,4.13,2022-04-17,AKShare/百度股市通历史估值,公开
600118,2022-05-04,95.47,3.55,2022-05-04,AKShare/百度股市通历史估值,公开
600118,2022-05-21,101.6,3.77,2022-05-21,AKShare/百度股市通历史估值,公开
600118,2022-06-07,107.73,4.0,2022-06-07,AKShare/百度股市通历史估值,公开
600118,2022-06-24,106.58,3.96,2022-06-24,AKShare/百度股市通历史估值,公开
600118,2022-07-11,102.81,3.82,2022-07-11,AKShare/百度股市通历史估值,公开
600118,2022-07-28,115.75,4.3,2022-07-28,AKShare/百度股市通历史估值,公开
600118,2022-08-14,114.44,4.25,2022-08-14,AKShare/百度股市通历史估值,公开
600118,2022-08-31,80.55,4.0,2022-08-31,AKShare/百度股市通历史估值,公开
600118,2022-09-17,82.16,4.08,2022-09-17,AKShare/百度股市通历史估值,公开
600118,2022-10-04,75.69,3.76,2022-10-04,AKShare/百度股市通历史估值,公开
