股票代码,报告期,实际披露日,数据截止日,评分日期,数据来源,来源等级,收入,归母净利润,扣非净利润,经营现金流净额,自由现金流,FCF净利比,ROE,ROIC,收入3年CAGR,扣非净利润3年CAGR,资产负债率,应收周转天数,存货周转天数,有息负债率,利息保障倍数,PE_TTM,PB_MRQ,估值日期,估值数据状态,毛利率,净利率,审计意见,数据状态,备注,FCF_Yield,大股东质押率,商誉净资产比,EV_EBITDA,监管处罚次数,关联交易风险,诉讼仲裁次数,对外担保风险
601985,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,18924861299.78,2064416127.86,2036928966.29,8130955167.16,8130955167.16,3.938622188341772,0.0173,0.637975,0.0188553163980682,-0.1228112872666506,0.69440745,122.870623,286.396393,0.502789,405.2395,22.66,1.55,2026-07-30,当前估值快照，历史估值待核验,39.501801,21.873171,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.17381386532841,0.0,0.0228226271754171,80.12,6,0.003641,0,0.030787
2736,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,4921043108.41,2104708193.56,2101755000.0,10062332271.82,10062332271.82,4.780868104475856,0.0183,0.008115,0.05730437019744,0.0619692726296006,0.6970213900000001,,,0.200291,,9.74,1.05,2026-07-30,当前估值快照，历史估值待核验,54.021713,42.764581,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.4908488813630242,0.0,0.000153,121.97,51,0.0,0,0.000194
300059,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,5031027125.4,3737779855.92,3695496350.95,30433494443.82,30433494443.82,8.142131323121822,0.0399,0.0151213599999999,0.2142815443725201,0.2500564629497235,0.78265042,82.939445,,0.081819,-43636.8095,24.13,3.31,2026-07-30,当前估值快照，历史估值待核验,85.70517,351.70381,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.337427738214746,0.0001,0.0308140945952253,65.15,18,0.078002,0,0.000215
600958,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,4090179175.27,1587119915.99,1489678985.61,11266022686.39,11266022686.39,7.09840672584754,0.0194,0.009562,-0.0267625105712666,0.0509217432349247,0.74960743,,,0.157444,,11.69,0.96,2026-07-30,当前估值快照，历史估值待核验,49.095448,38.800734,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.607220421372758,0.0,0.0003788392210904,156.3,14,0.0,0,0.000413
601021,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6069934072.0,982830048.0,968052889.0,1640386391.0,1640386391.0,1.6690437928084183,0.053,0.0276966799999999,0.1626004321834777,0.41654553769694,0.61501684,2.15631,6.940151,0.234178,1647.472,17.64,2.48,2026-07-30,当前估值快照，历史估值待核验,20.050963,16.191774,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0946169950571665,0.0483,0.0,28.16,0,0.009954,0,0.009549
601788,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3083628376.53,1166176164.68,1030974323.67,-294763151.74,-294763151.74,-0.2527603981863952,0.0174,0.009198,0.0388838684798946,0.0649979577123944,0.63998301,,,0.3894,,16.68,1.09,2026-07-30,当前估值快照，历史估值待核验,49.72509,38.204395,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0151535010903114,0.0,0.0068581532495987,111.54,43,0.0,7,0.00719
601919,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,51796875575.87,5876939302.39,5860336405.33,11124842134.58,11124842134.58,1.8929652940359296,0.0250999999999999,0.02432878,0.0303484918391283,-0.0616461317550526,0.40895384,16.043278,13.554217,0.049709,-11967.66,9.57,1.02,2026-07-30,当前估值快照，历史估值待核验,17.241117,13.286302,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1978020160957084,0.0,0.0217349447338316,12.89,3,0.006944,5,0.021353
166,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,5928179947.76,2356063780.03,2325276776.03,8934524634.27,8934524634.27,3.79214039534882,0.0208,0.009508,0.0093407812909098,0.0551375962064832,0.7600494000000001,,,0.172594,,11.9,1.03,2026-07-30,当前估值快照，历史估值待核验,55.146892,44.182802,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.3186672601133462,0.0054,0.0,144.54,8,0.0,0,1.4e-05
600570,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,905318872.46,138770233.83,72502943.44,-1160173556.58,-1160173556.58,-8.360392027596253,0.0139999999999999,0.01351277,-0.0711299358094824,-0.0101067268498008,0.27691907,85.038532,226.15315,0.015981,4666.3937,31.48,4.22,2026-07-30,当前估值快照，历史估值待核验,67.957175,18.251424,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.2655778916008975,0.0003,0.0569988795273017,42.0,12,0.004887,2,0.001358
300124,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,10143223378.12,1013451151.58,1045687470.08,94051224.97,94051224.97,0.0928029188415952,0.0283,0.02651124,0.2848831770033873,0.1872213248819247,0.4555159,99.516535,108.507201,0.020625,7397.7368,36.27,4.73,2026-07-30,当前估值快照，历史估值待核验,29.077055,10.083913,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0025586688404079,0.0197,0.0547600449164588,58.92,6,0.001126,0,0.016373
601225,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,38953072382.69,4209991046.33,4212077200.0,9677280197.73,9677280197.73,2.298646265807627,0.0421,0.03401282,-0.045611776995869,-0.166219687985186,0.40100244,13.400708,11.737246,0.088111,14512.7532,14.83,2.35,2026-07-30,当前估值快照，历史估值待核验,31.12328,17.970705,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1549997482001097,0.0,0.0002809356435536,14.59,4,0.002826,0,0.149913
2475,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,83888491960.13,3659643487.3,2776105716.16,-7068299174.85,-7068299174.85,-1.9314174179476775,0.042,0.02121458,0.1887153652611308,0.1615227681029871,0.6653175400000001,49.344526,53.816449,0.068816,509.9834,26.18,5.1,2026-07-30,当前估值快照，历史估值待核验,11.92052,4.729655,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0737745385006752,0.1452999999999999,0.020545,45.36,8,0.004232,0,0.005111
600018,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,10283797181.16,4007930878.43,3925271571.8,3336656591.01,3336656591.01,0.8325135068988632,0.0280209999999999,0.02217223,0.1037113319954368,0.05510453670355,0.29085285,36.751033,95.659938,0.128573,2970.4519,8.98,0.84,2026-07-30,当前估值快照，历史估值待核验,39.423448,43.312459,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0927075174720337,0.0,0.0022367110230983,12.11,1,0.004065,0,3.8e-05
2230,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,5274188660.25,-169724621.52,-429594090.14,-1068812075.33,-1068812075.33,6.297330733502642,-0.91,-0.485349,0.2223821182560879,0.083554,0.5640933100000001,279.02749,87.406817,0.053851,-242.3323,110.99,5.08,2026-07-30,当前估值快照，历史估值待核验,38.97253,-3.560528,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0007,0.057029,,1,0.007315,0,0.031856
333,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,131580870000.0,12674556000.0,10961722000.0,14529165000.0,14529165000.0,1.1463253624032277,0.0556,0.04476516,0.1083688894631091,0.1262735381823543,0.60018162,31.918066,56.473345,0.0221159999999999,1221.8428,15.35,2.92,2026-07-30,当前估值快照，历史估值待核验,25.571131,9.809037,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0746791767037933,0.0029,0.135328,28.43,4,0.005547,0,0.003679
963,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,11183450824.27,1002189357.16,989719668.99,-852335762.63,-852335762.63,-0.850473771788343,0.0397,0.03729232,0.0340543266730215,0.0932052539240213,0.3463044,80.726251,66.173163,0.6305,-25130.0288,14.77,2.01,2026-07-30,当前估值快照，历史估值待核验,33.943073,8.916401,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0575811626126163,0.0838,0.109169,20.8,3,0.015285,3,0.000764
603993,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,66403195123.35,7760054120.3,7485958752.45,11329218827.44,11329218827.44,1.459940697810754,0.0906,0.06704718,0.1445874019520943,3.847826315616974,0.5203032000000001,1.569081,71.897628,0.2673,1530.1214,16.79,4.56,2026-07-30,当前估值快照，历史估值待核验,22.884939,13.287879,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0869529897445356,0.0,0.0039162150816448,15.49,3,0.026461,0,0.028489
2236,20260331,2026-04-18,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6902346653.63,697780082.97,588773138.13,-805493681.31,-805493681.31,-1.154366111857955,0.0183,0.01811902,0.0469000477756782,0.1393314333159336,0.24675877,193.135485,158.045931,0.009883,529.2759,13.54,1.37,2026-07-30,当前估值快照，历史估值待核验,43.765401,10.314799,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.085255990536038,0.0633,0.000169,15.58,0,0.004183,0,0.005172
600886,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,12513846246.56,2117951994.59,2115745795.92,6878714894.21,6878714894.21,3.2478143564068853,0.0306,0.0133231199999999,-0.0190164103836059,0.0962311993552849,0.59584463,79.549518,15.134672,0.371256,957.8687,16.62,1.79,2026-07-30,当前估值快照，历史估值待核验,45.045652,31.019408,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1954160262579353,0.0,0.0008323144257389,39.3,5,0.003763,0,0.000345
601800,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,155945916995.0,4102517975.0,4112696295.0,-55149016440.0,-55149016440.0,-13.442723901776445,0.0137,0.910196,-0.0405958576464831,-0.0890715239689808,0.7786743,90.426387,75.22073,0.215387,512.277,7.68,0.35,2026-07-30,当前估值快照，历史估值待核验,10.159579,3.413169,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-1.7503546747104746,0.0,0.0117537302832718,3.78,5,0.023262,0,0.008754
725,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,51001263370.0,1707220076.0,1438134014.0,12299498803.0,12299498803.0,7.204401457026915,0.0126,0.887267,0.1033165204857049,,0.51916055,56.552059,55.689063,0.226932,425.4573,33.37,1.46,2026-07-30,当前估值快照，历史估值待核验,15.595721,3.351068,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.2158945596951428,0.0,0.003107,65.15,3,0.00183,1,0.0
2241,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,18658663449.63,502998588.66,349464356.39,-584755267.45,-584755267.45,-1.1625385848652214,0.0137,0.01113598,-0.082046060673065,1.8489528620201097,0.58713437,58.113866,74.489883,0.037646,263.7774,20.61,2.19,2026-07-30,当前估值快照，历史估值待核验,13.766487,2.800121,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0564065300759447,0.0197,0.000441,46.68,4,0.001857,0,0.0
601336,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,22133000000.0,6501000000.0,6523000000.0,36311000000.0,36311000000.0,5.585448392554992,0.0553,0.04478,-0.0861902137281006,-0.019312142708848,0.93332516,,,0.01098,,5.3,1.58,2026-07-30,当前估值快照，历史估值待核验,30.145032,29.376948,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.0538581872745267,0.0,0.0,5.12,0,0.000426,0,0.0
601633,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,45109342077.97,945458305.81,482039098.04,3271054200.78,3271054200.78,3.4597551057289606,0.0107,0.01074913,0.1581477750005475,,0.5985288400000001,19.191149,65.445426,0.2938,1368.8068,16.07,1.65,2026-07-30,当前估值快照，历史估值待核验,18.452004,2.095925,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.2152927881598606,0.0991,0.0003135733921279,88.63,6,0.01802,0,0.0
601669,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,145237333379.11002,1951116531.21,1895618702.8,-44119565087.51,-44119565087.51,-22.6124705427763,0.0131,0.752105,0.028551413024755,-0.1401122333202983,0.79772731,81.229245,15.049557,0.2724459999999999,207.1444,8.94,0.57,2026-07-30,当前估值快照，历史估值待核验,10.176367,1.830828,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-2.5293591211159177,0.0,0.001301861605234,2.61,3,0.02121,0,0.011067
601901,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3399890738.6,1486028590.88,1458479334.74,7892059653.89,7892059653.89,5.310839712186467,0.0288,0.015102,0.2424518266300033,0.3898577480223433,0.7792175400000001,,,0.150114,,13.74,1.12,2026-07-30,当前估值快照，历史估值待核验,54.731855,43.938877,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.3865239965201213,0.0049,0.0819014437655053,100.49,40,0.0,0,0.00028
2594,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,150225314000.0,4084551000.0,4147574000.0,2790305000.0,2790305000.0,0.683136285971212,0.0165,0.01396748,0.07723719418395,0.051735127370178,0.70942565,24.331521,110.249535,0.067146,326.0271,31.84,3.78,2026-07-30,当前估值快照，历史估值待核验,18.806213,2.669943,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0214552853634174,0.0455,0.016893,101.41,8,0.003803,0,0.0
601377,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2664642053.23,785676458.1,718658400.56,10588564238.77,10588564238.77,13.477003325740862,0.0132,0.007799,-0.1386230445166453,-0.020678516270377,0.74463643,,,0.17691,,16.81,0.93,2026-07-30,当前估值快照，历史估值待核验,45.007707,38.556446,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.8017253614361013,0.0,0.0001814597762221,183.72,23,0.0,0,0.000154
776,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,11681980573.19,4707447205.41,4710524626.33,18922587299.73,18922587299.73,4.019713121367214,0.0332,0.014883,0.2172490809241167,0.3027875347460895,0.78702586,,,0.147788,,10.6,1.2,2026-07-30,当前估值快照，历史估值待核验,53.447282,43.761296,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.379218218996907,0.0,1.3e-05,124.54,59,0.002025,8,0.004477
2415,20260630,2026-07-25,2026-06-30,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,46822537847.07,7895705450.11,7711948685.9,3231411324.58,0.848419,1.0745322319339816e-10,0.0917,0.08824792,0.0761332253034705,0.1526278413450632,0.32360304,110.709211,191.936992,0.6779,3105.2423,19.86,3.87,2026-07-30,当前估值快照，历史估值待核验,49.967261,19.484207,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,5.410534903997893e-12,0.0331,0.003307,15.21,4,0.003646,0,0.001246
600115,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,37060000000.0,1633000000.0,1327000000.0,3457000000.0,3457000000.0,2.1169626454378445,0.109,0.01233957,0.1848500998863853,,0.8627601699999999,5.8466,7.374272,0.157245,348.3871,81.91,5.78,2026-07-30,当前估值快照，历史估值待核验,8.251484,4.64382,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0258449840732248,0.0,0.2209985315712188,152.37,10,0.006761,5,0.215835
600276,20260331,2026-04-23,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,8140565320.77,2282268233.13,2172398804.54,786445900.71,786445900.71,0.3445896013859136,0.0415,0.03651176,0.14016115485979,0.2120196990082643,0.1002439099999999,56.207545,237.775611,0.0,11409.304,44.67,5.7,2026-07-30,当前估值快照，历史估值待核验,86.598607,28.020101,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0077141168879765,0.0069999999999999,0.0,26.58,3,0.00022,4,0.0
600406,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,9564242921.53,721291973.43,641986345.23,-1514283397.01,-1514283397.01,-2.099404198010195,0.0136,0.01346405,0.1557005824116883,0.1139049408703987,0.40194985,272.431026,186.236794,0.0073,1355.95,23.48,3.65,2026-07-30,当前估值快照，历史估值待核验,25.095322,7.789957,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0894124445489861,0.0,2.5199177348139027e-05,52.84,2,0.002472,0,0.00027
600887,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,34824961423.65,5394651297.16,5328824365.82,3734648413.05,3734648413.05,0.6922872688761359,0.0944,0.04983334,0.0136117889471618,0.1712481846753086,0.59498365,8.484099,44.463829,0.2874,-2184.3945,14.49,2.94,2026-07-30,当前估值快照，历史估值待核验,38.374706,15.656436,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0477768991632944,0.0781,0.0342332894164633,22.8,8,0.001008,3,0.0
600893,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7077226141.69,2559274.0,34683717.8,3367392775.85,3367392775.85,1315.760944646802,0.0064,0.185989,0.0478982603542366,,0.59277905,548.083297,492.299584,0.5547,147.6496,148.79,2.33,2026-07-30,当前估值快照，历史估值待核验,10.909279,0.271342,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,8.843073759303731,0.0,0.0,343.25,8,0.00141,10,0.0
601818,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,31811000000.0,11459000000.0,11490000000.0,-36015000000.0,-36015000000.0,-3.142944410507025,0.01995,0.020032,-0.0588390357730431,-0.0238252230012809,0.9198719,,,0.1875,,4.98,0.37,2026-07-30,当前估值快照，历史估值待核验,45.89293,36.217031,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.6311133354431776,0.0015,0.002220050120101,3.92,6,0.007486,0,0.003052
601288,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,206255000000.0,75185000000.0,74867000000.0,1184837000000.0,1184837000000.0,15.75895457870586,0.026475,0.012412,0.0288974246461435,0.0156557339071965,0.93526854,,,0.05487,,8.46,0.88,2026-07-30,当前估值快照，历史估值待核验,38.211922,36.64396,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.8627605884995104,0.0,0.0033061849362573,8.08,23,0.006288,0,0.007608
2304,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,8185736912.16,2446551121.2,2427861532.48,1938711723.9,1938711723.9,0.7924264108362831,0.0509,0.0507711,-0.1836485526418889,-0.2460808143181194,0.18169357,0.104058,893.553271,0.2173,-13864.9353,62.96,1.3,2026-07-30,当前估值快照，历史估值待核验,75.416194,29.851382,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0125861882280222,0.0,0.003061,45.92,0,0.000191,0,4.2e-05
600999,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6973207418.79,3270564508.47,3268808625.57,19691354351.14,19691354351.14,6.020781519564583,0.0254,0.010418,0.1358534608890169,0.1333465533390583,0.7660834099999999,,,0.3682,,11.47,1.23,2026-07-30,当前估值快照，历史估值待核验,54.776452,46.911064,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.5249155640422478,0.0,6.841031421164384e-05,140.46,43,0.0,1,8e-06
601688,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,10421730928.21,4800496779.97,4801848057.26,35905470590.95,35905470590.95,7.479532272735819,0.0260999999999999,0.010648,0.0503622158896186,0.1496004061002427,0.77242687,,,0.0136,,10.14,1.0,2026-07-30,当前估值快照，历史估值待核验,56.348928,46.157438,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.7376264568772997,0.0168,0.0011569504011902,8.29,30,0.003284,0,0.003291
601888,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,16906021992.25,2348297359.76,2337473944.03,3890593863.77,3890593863.77,1.6567722344020457,0.0416,0.0375362999999999,-0.0663037657937579,0.0060389409747814,0.2554397,0.635492,125.102158,0.033613,-1532.3148,29.48,2.08,2026-07-30,当前估值快照，历史估值待核验,33.631758,14.020522,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0561998722660124,0.0,0.0264244177911965,18.81,1,0.034334,0,0.001585
601618,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,92203820000.0,1632712000.0,1491341000.0,-25065173000.0,-25065173000.0,-15.351864260200207,0.0159,0.0121747,-0.1389907577351857,-0.2313997234765676,0.7747556,230.67559,18.70771,0.0596929999999999,616.0086,41.62,0.54,2026-07-30,当前估值快照，历史估值待核验,8.600831,2.140475,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.3688578630514226,0.0,0.0002547293668688,220.2,5,0.037871,0,0.002867
601668,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,511847191000.0,13881336000.0,13783567000.0,-76986745000.0,-76986745000.0,-5.546061632684347,0.0277,0.0126916,-0.0083134328199864,-0.0184431207523764,0.76799931,75.419082,156.778532,0.1493779999999999,612.2523,5.14,0.39,2026-07-30,当前估值快照，历史估值待核验,7.926848,3.196221,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-1.079000317642869,0.0,0.0028238572465732,2.86,2,0.023479,0,0.00294
601766,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,53818557000.0,3378321000.0,3162843000.0,-9084455000.0,-9084455000.0,-2.6890443507292527,0.0194,0.01838731,0.1845618193085125,1.495250635352889,0.60263944,195.395464,216.350805,0.01342,1417.5093,13.45,1.03,2026-07-30,当前估值快照，历史估值待核验,23.813953,7.510957,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.1999289480096098,0.0,0.0014191800785056,61.11,1,0.005521,0,0.034204
600588,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,1459299286.0,-722584932.0,-732751781.0,-1005059997.0,-1005059997.0,1.3909229939491736,-0.1027999999999999,-0.05629086,-0.0035127419001521,0.139045,0.59747056,139.550302,43.198195,0.3241,-2283.322,-25.01,4.99,2026-07-30,当前估值快照，历史估值待核验,44.717825,-51.009814,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.1159,0.1758577242939038,,11,0.012587,0,0.0
601186,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,231582129000.0,4392391000.0,4213557000.0,-62576016000.0,-62576016000.0,-14.24645847785409,0.0138,0.783802,-0.0539904879191428,-0.0938933357607527,0.79569143,96.742982,113.497569,0.169845,261.9208,4.92,0.31,2026-07-30,当前估值快照，历史估值待核验,7.855363,2.116113,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-2.895621641840262,0.0,0.0001136854105142,2.24,2,0.035301,4,0.005314
601899,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,98497579591.0,20079391507.0,18458909011.0,27831931440.0,27831931440.0,1.3860943659720637,0.1035,0.0578605,0.0953703811211255,0.5092854028991187,0.51371248,8.070254,57.474585,0.104441,4540.4421,14.09,4.41,2026-07-30,当前估值快照，历史估值待核验,36.325753,25.54959,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0983743339937589,0.0,0.0025331621128013,14.43,26,0.005521,0,0.033326
601390,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,235709710000.0,4358918000.0,3892255000.0,-86427712000.0,-86427712000.0,-19.827790291076823,0.0136,0.812485,-0.0473410744769056,-0.1932663782984444,0.7745789999999999,109.143049,100.734725,0.160426,390.8901,5.42,0.36,2026-07-30,当前估值快照，历史估值待核验,7.928366,2.087887,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-3.658263891342587,0.0,0.0024632221680554,2.72,9,0.020688,3,0.007328
601601,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,92547000000.0,10041000000.0,9519000000.0,61263000000.0,61263000000.0,6.101284732596355,0.032,0.027331,-0.0065372497610078,-0.0633224956356823,0.89087639,,,0.0038,,5.85,0.99,2026-07-30,当前估值快照，历史估值待核验,11.059245,11.201875,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.042954655144676,0.002,0.0038534277617178,5.75,2,0.004721,0,0.0
601939,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,211256000000.0,86291000000.0,86161000000.0,594433000000.0,594433000000.0,6.888702182151094,0.0246249999999999,0.014183,0.0066838353130651,-0.0101693996252767,0.92000721,,,0.050074,,8.53,0.81,2026-07-30,当前估值快照，历史估值待核验,47.021149,41.09753,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.8075852499590965,0.0,0.0006301877434318,7.42,9,0.008254,0,0.006154
